# gapseq version: 1.1 4a17997
# Sequence DB md5sum: 1139b8e (2021-06-02, Bacteria)
ID	Name	Prediction	Completeness	VagueReactions	KeyReactions	KeyReactionsFound	ReactionsFound
|NAD-BIOSYNTHESIS-II|	NAD salvage pathway III (to nicotinamide riboside)	true	100	0	2	2	NADPYROPHOSPHAT-RXN RXN-5822 RXN-5841 
|NADPHOS-DEPHOS-PWY-1|	NAD phosphorylation and transhydrogenation	true	100	0	0	0	NAD-KIN-RXN TRANS-RXN0-277 
|NAGLIPASYN-PWY|	lipid IVA biosynthesis (E. coli)	true	100	0	0	0	LIPIDADISACCHARIDESYNTH-RXN TETRAACYLDISACC4KIN-RXN LIPIDXSYNTHESIS-RXN UDPHYDROXYMYRGLUCOSAMNACETYLTRANS-RXN UDPACYLGLCNACDEACETYL-RXN UDPNACETYLGLUCOSAMACYLTRANS-RXN 
|NONMEVIPP-PWY|	methylerythritol phosphate pathway I	true	100	0	1	1	DXS-RXN DXPREDISOM-RXN RXN0-302 RXN0-884 ISPH2-RXN 2.7.1.148-RXN 2.7.7.60-RXN IPPISOM-RXN RXN-15878 
|NONOXIPENT-PWY|	pentose phosphate pathway (non-oxidative branch) I	true	100	0	1	1	TRANSALDOL-RXN 2TRANSKETO-RXN 1TRANSKETO-RXN RIBULP3EPIM-RXN RIB5PISOM-RXN 
|NOPALINEDEG-PWY|	nopaline degradation	false	0	0	0	0	
|NPGLUCAT-PWY|	Entner-Doudoroff pathway II (non-phosphorylative)	false	62	0	0	0	GLUCONATE-DEHYDRATASE-RXN DHDOGALDOL-RXN 2PGADEHYDRAT-RXN PEPDEPHOS-RXN GKI-RXN 
|OCTOPINEDEG-PWY|	octopine degradation	false	0	0	0	0	
|ORN-AMINOPENTANOATE-CAT-PWY|	L-ornithine degradation I (L-proline biosynthesis)	false	0	0	0	0	
|OXIDATIVEPENT-PWY|	pentose phosphate pathway (oxidative branch) I	true	100	0	0	0	6PGLUCONOLACT-RXN RXN-9952 GLU6PDEHYDROG-RXN 
|P101-PWY|	ectoine biosynthesis	false	60	0	1	0	R101-RXN ASPARTATEKIN-RXN ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN 
|P105-PWY|	TCA cycle IV (2-oxoglutarate decarboxylase)	true	100	0	2	2	CITSYN-RXN ACONITATEDEHYDR-RXN ACONITATEHYDR-RXN FUMHYDR-RXN SUCCSEMIALDDEHYDROG-RXN RXN-7774 ISOCITDEH-RXN MALATE-DEH-RXN RXN-14971 
|P108-PWY|	pyruvate fermentation to propanoate I	false	71	0	1	0	FUMHYDR-RXN R601-RXN RXN0-268 METHYLMALONYL-COA-MUT-RXN MALATE-DEH-RXN 
|P121-PWY|	adenine and adenosine salvage I	true	100	0	0	0	ADENPHOSPHOR-RXN ADENPRIBOSYLTRAN-RXN 
|P122-PWY|	heterolactic fermentation	true	83	0	0	0	RIBULP3EPIM-RXN GAPOXNPHOSPHN-RXN PHOSGLYPHOS-RXN RXN-15513 2PGADEHYDRAT-RXN PEPDEPHOS-RXN PHOSACETYLTRANS-RXN ACETALD-DEHYDROG-RXN ALCOHOL-DEHYDROG-RXN 6PGLUCONOLACT-RXN DLACTDEHYDROGNAD-RXN FRUCTOKINASE-RXN PGLUCISOM-RXN GLU6PDEHYDROG-RXN GLUCOKIN-RXN 
|P124-PWY|	Bifidobacterium shunt	false	80	0	2	0	ACETATEKIN-RXN TRANSALDOL-RXN 1TRANSKETO-RXN RIB5PISOM-RXN RIBULP3EPIM-RXN GAPOXNPHOSPHN-RXN PHOSGLYPHOS-RXN 3PGAREARR-RXN 2PGADEHYDRAT-RXN PEPDEPHOS-RXN PGLUCISOM-RXN GLUCOKIN-RXN 
|P141-PWY|	atrazine degradation I (aerobic)	false	0	0	1	0	
|P161-PWY|	acetylene degradation (anaerobic)	false	80	0	1	0	ACETALD-DEHYDROG-RXN PHOSACETYLTRANS-RXN ACETATEKIN-RXN ALCOHOL-DEHYDROG-RXN 
|P162-PWY|	L-glutamate degradation V (via hydroxyglutarate)	false	70	0	0	0	GLUTAMATE-DEHYDROGENASE-RXN KETOGLUTREDUCT-RXN RXN-1083 RXN-1082 R11-RXN RXN-11662 ACETYL-COA-ACETYLTRANSFER-RXN 
|P163-PWY|	L-lysine fermentation to acetate and butanoate	false	40	0	1	0	2.8.3.9-RXN ACETYL-COA-ACETYLTRANSFER-RXN PHOSACETYLTRANS-RXN ACETATEKIN-RXN 
|P164-PWY|	purine nucleobases degradation I (anaerobic)	false	35	6	0	0	GUANINE-DEAMINASE-RXN 1.2.1.2-RXN ACETATEKIN-RXN FORMYLTHFDEFORMYL-RXN METHENYLTHFCYCLOHYDRO-RXN 
|P181-PWY|	nicotine degradation I (pyridine pathway)	false	42	1	0	0	NICOTINE-DEHYDROGENASE-RXN R161-RXN SUCCSEMIALDDEHYDROG-RXN GABATRANSAM-RXN RXN-13072 
|P183-PWY|	catechol degradation to 2-hydroxypentadienoate I	false	0	0	0	0	
|P184-PWY|	protocatechuate degradation I (meta-cleavage pathway)	false	0	0	1	0	
|P185-PWY|	formaldehyde assimilation III (dihydroxyacetone cycle)	true	91	0	1	1	FORMALDEHYDE-TRANSKETOLASE-RXN F16ALDOLASE-RXN F16BDEPHOS-RXN 2TRANSKETO-RXN TRIOSEPISOMERIZATION-RXN GAPOXNPHOSPHN-RXN PHOSGLYPHOS-RXN TRANSALDOL-RXN 1TRANSKETO-RXN RIB5PISOM-RXN RIBULP3EPIM-RXN 
|P201-PWY|	nitroglycerin degradation	false	40	3	0	0	R201-RXN R203-RXN 
|P203-PWY|	sulfur disproportionation I (anaerobic)	false	0	1	0	0	
|P21-PWY|	pentose phosphate pathway (partial)	true	100	0	0	0	RIBULP3EPIM-RXN 1TRANSKETO-RXN 2TRANSKETO-RXN 
|P221-PWY|	octane oxidation	false	80	0	1	0	R221-RXN R222-RXN R223-RXN RUBREDOXIN--NAD+-REDUCTASE-RXN 
|P222-PWY|	sulfide oxidation I (to sulfur globules)	false	0	0	0	0	
|P23-PWY|	reductive TCA cycle I	false	75	0	1	0	FUMHYDR-RXN SUCCCOASYN-RXN ACONITATEHYDR-RXN ACONITATEDEHYDR-RXN PEPSYNTH-RXN PEPCARBOX-RXN ISOCITDEH-RXN MALATE-DEH-RXN R601-RXN 
|P241-PWY|	coenzyme B biosynthesis	false	6	12	0	0	RXN-7970 
|P261-PWY|	coenzyme M biosynthesis I	false	14	3	0	0	R231-RXN 
|P282-PWY|	nitrite oxidation	true	100	0	0	0	R247-RXN 
|P283-PWY|	hydrogen oxidation I (aerobic)	true	100	0	0	0	RXN0-4141 
|P2-PWY|	citrate lyase activation	false	60	2	0	0	2.7.7.61-RXN 2.7.8.25-RXN CITC-RXN 
|P301-PWY|	galena oxidation	false	0	1	0	0	
|P302-PWY|	L-sorbose degradation	true	100	0	1	1	R262-RXN SORB6PDEHYDROG-RXN 
|P303-PWY|	ammonia oxidation II (anaerobic)	false	33	0	0	0	NITRITE-REDUCTASE-CYTOCHROME-RXN 
|P321-PWY|	benzoyl-CoA degradation III (anaerobic)	false	66	1	0	0	R266-RXN R267-RXN R268-RXN RXN-8031 RXN-8032 
|P341-PWY|	glycolysis V (Pyrococcus)	false	70	0	2	0	F16ALDOLASE-RXN TRIOSEPISOMERIZATION-RXN 3PGAREARR-RXN 2PGADEHYDRAT-RXN PEPDEPHOS-RXN PGLUCISOM-RXN PEPSYNTH-RXN 
|P342-PWY|	orcinol degradation	false	0	4	0	0	
|P343-PWY|	resorcinol degradation	false	66	0	0	0	MALEYLACETATE-REDUCTASE-RXN RXN-17557 
|P345-PWY|	aldoxime degradation	false	33	0	1	0	NICOTINAMID-RXN 
|P3-PWY|	gallate degradation III (anaerobic)	false	54	1	0	0	GALLATE-DECARBOXYLASE-RXN R8-RXN PHOSACETYLTRANS-RXN ACETATEKIN-RXN R11-RXN 
|P401-PWY|	cyanide degradation	true	100	0	0	0	L-3-CYANOALANINE-SYNTHASE-RXN 
|P421-PWY|	4-nitrotoluene degradation I	false	66	0	0	0	R362-RXN R363-RXN 
|P42-PWY|	incomplete reductive TCA cycle	false	57	0	0	0	FUMHYDR-RXN SUCCCOASYN-RXN MALATE-DEH-RXN R601-RXN 
|P481-PWY|	adamantanone degradation	false	50	0	0	0	R422-RXN R423-RXN 
|P482-PWY|	arsonoacetate degradation	false	0	1	0	0	
|P483-PWY|	phosphonoacetate degradation	false	0	0	0	0	
|P541-PWY|	glycine betaine biosynthesis IV (from glycine)	false	0	0	0	0	
|P561-PWY|	proline betaine degradation I	false	33	0	0	0	R502-RXN 
|P562-PWY|	myo-inositol degradation I	false	28	0	1	0	4.1.2.29-RXN RXN-2902 
|P581-PWY|	thiocyanate degradation I	false	0	0	0	0	
|P601-PWY|	(+)-camphor degradation	false	16	2	1	0	R543-RXN 
|P621-PWY|	nylon-6 oligomer degradation	false	33	1	0	0	6-OXOHEXANOATE-OXIDATION-RXN 
|P641-PWY|	phenylmercury acetate degradation	false	50	0	1	1	MERCURY-II-REDUCTASE-RXN 
|P661-PWY|	dibenzo-p-dioxin degradation	false	33	2	0	0	R602-RXN 
|P662-PWY|	dibenzofuran degradation	false	66	0	0	0	R606-RXN R608-RXN 
|PANTO-PWY|	phosphopantothenate biosynthesis I	true	100	0	0	0	PANTOATE-BETA-ALANINE-LIG-RXN 2-DEHYDROPANTOATE-REDUCT-RXN 3-CH3-2-OXOBUTANOATE-OH-CH3-XFER-RXN PANTOTHENATE-KIN-RXN 
|PARATHION-DEGRADATION-PWY|	parathion degradation	false	50	1	1	1	ARYLDIALKYL-PHOSPHATASE-RXN 
|PCEDEG-PWY|	tetrachloroethene degradation	false	25	1	0	0	
|PCPDEG-PWY|	pentachlorophenol degradation	false	66	0	1	0	RXN-18406 RXN-18407 MALEYLACETATE-REDUCTASE-RXN RXN-18403 RXN-18404 RXN-18405 
|PHENOLDEG-PWY|	phenol degradation II (anaerobic)	false	25	0	1	1	PHENOLPHOS-RXN 
|PHENYLALANINE-DEG1-PWY|	L-phenylalanine degradation I (aerobic)	false	0	0	0	0	
|PHESYN|	L-phenylalanine biosynthesis I	true	100	0	1	1	PREPHENATEDEHYDRAT-RXN CHORISMATEMUT-RXN RXN-10814 
|PHOSPHONOTASE-PWY|	2-aminoethylphosphonate degradation I	false	33	0	1	0	ACETALD-DEHYDROG-RXN 
|PLPSAL-PWY|	pyridoxal 5'-phosphate salvage I	true	100	0	0	0	PNKIN-RXN PYRAMKIN-RXN PNPOXI-RXN PMPOXI-RXN PYRIDOXKIN-RXN 
|PPGPPMET-PWY|	ppGpp metabolism	true	100	0	0	0	PPPGPPHYDRO-RXN PPGPPSYN-RXN GTPPYPHOSKIN-RXN GDPPYPHOSKIN-RXN RXN0-6427 GDPKIN-RXN 
|PROPIONMET-PWY|	propanoyl CoA degradation I	false	33	0	0	0	METHYLMALONYL-COA-MUT-RXN 
|PROSYN-PWY|	L-proline biosynthesis I (from L-glutamate)	true	100	0	0	0	PYRROLINECARBREDUCT-RXN GLUTSEMIALDEHYDROG-RXN GLUTKIN-RXN 
|PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY|	protocatechuate degradation II (ortho-cleavage pathway)	false	0	0	0	0	
|PROUT-PWY|	L-proline degradation I	true	100	0	1	1	RXN-14116 RXN-14903 
|PUTDEG-PWY|	putrescine degradation I	true	100	0	0	0	AMINOBUTDEHYDROG-RXN PUTTRANSAM-RXN 
|PWY0-1021|	L-alanine biosynthesis III	true	100	0	0	0	RXN0-308 
|PWY0-1182|	trehalose degradation II (cytosolic)	true	100	0	1	1	TREHALA-RXN GLUCOKIN-RXN 
|PWY0-1221|	putrescine degradation II	true	100	0	1	1	RXN0-3942 RXN0-3922 RXN0-3921 RXN0-3901 
|PWY0-1241|	ADP-L-glycero-&beta;-D-manno-heptose biosynthesis	true	100	0	1	1	RXN0-4341 RXN0-4342 RXN0-4361 5.1.3.20-RXN RXN0-4301 
|PWY0-1261|	anhydromuropeptides recycling I	true	100	0	1	1	RXN0-4641 RXN0-4621 RXN0-5226 RXN0-5225 NAG6PDEACET-RXN 5.4.2.10-RXN 2.3.1.157-RXN NAG1P-URIDYLTRANS-RXN RXN0-5227 RXN0-2361 UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN UDPNACETYLMURAMATEDEHYDROG-RXN 
|PWY0-1264|	biotin-carboxyl carrier protein assembly	true	100	0	0	0	BIOTINLIG-RXN BIOTIN-CARBOXYL-RXN RXN0-5055 
|PWY0-1275|	lipoate biosynthesis and incorporation II	true	100	0	1	1	RXN0-5098 RXN0-949 
|PWY0-1280|	ethylene glycol degradation	true	100	0	0	0	GLYCOLALD-DEHYDROG-RXN GLYCOLALDREDUCT-RXN 
|PWY0-1295|	pyrimidine ribonucleosides degradation	true	100	0	1	1	CYTIDEAM2-RXN URPHOS-RXN 
|PWY0-1296|	purine ribonucleosides degradation	true	100	0	0	0	XANTHOSINEPHOSPHORY-RXN ADENPHOSPHOR-RXN ADENODEAMIN-RXN INOPHOSPHOR-RXN RXN0-5199 PPENTOMUT-RXN 
|PWY0-1299|	arginine dependent acid resistance	true	100	0	0	0	ARGDECARBOX-RXN 
|PWY0-1300|	2-O-&alpha;-mannosyl-D-glycerate degradation	true	100	0	1	1	RXN0-5216 GKI-RXN 
|PWY0-1301|	melibiose degradation	true	100	0	0	0	ALPHAGALACTOSID-RXN 
|PWY0-1303|	aminopropylcadaverine biosynthesis	true	100	0	1	1	RXN0-5217 LYSDECARBOX-RXN 
|PWY0-1305|	L-glutamate degradation IX (via 4-aminobutanoate)	true	100	0	0	0	GLUTDECARBOX-RXN 
|PWY0-1306|	L-galactonate degradation	true	100	0	0	0	RXN0-5229 
|PWY0-1309|	chitobiose degradation	true	100	0	0	0	RXN0-7001 RXN0-7002 
|PWY0-1312|	acetate and ATP formation from acetyl-CoA I	true	100	0	0	0	ACETATEKIN-RXN PHOSACETYLTRANS-RXN 
|PWY0-1313|	acetate conversion to acetyl-CoA	true	100	0	0	0	ACETATE--COA-LIGASE-RXN 
|PWY0-1314|	fructose degradation	true	100	0	0	0	1PFRUCTPHOSN-RXN 
|PWY0-1315|	L-lactaldehyde degradation (anaerobic)	true	100	0	0	0	LACTALDREDUCT-RXN 
|PWY0-1317|	L-lactaldehyde degradation (aerobic)	true	100	0	0	0	L-LACTDEHYDROGFMN-RXN LACTALDDEHYDROG-RXN 
|PWY0-1319|	CDP-diacylglycerol biosynthesis II	true	100	0	0	0	CDPDIGLYSYN-RXN GLYC3PDEHYDROGBIOSYN-RXN 1-ACYLGLYCEROL-3-P-ACYLTRANSFER-RXN RXN-10462 
|PWY0-1321|	nitrate reduction III (dissimilatory)	true	100	0	2	2	FORMATEDEHYDROG-RXN RXN0-3501 
|PWY0-1324|	N-acetylneuraminate and N-acetylmannosamine degradation I	true	100	0	0	0	NANE-RXN ACNEULY-RXN NANK-RXN 
|PWY0-1329|	succinate to cytochrome bo oxidase electron transfer	true	100	0	2	2	RXN0-5268 SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN 
|PWY0-1334|	NADH to cytochrome bd oxidase electron transfer I	true	100	0	2	2	NADH-DEHYDROG-A-RXN RXN0-5266 
|PWY0-1335|	NADH to cytochrome bo oxidase electron transfer I	true	100	0	2	2	NADH-DEHYDROG-A-RXN RXN0-5268 
|PWY0-1336|	NADH to fumarate electron transfer	false	50	1	1	1	R601-RXN 
|PWY0-1337|	oleate &beta;-oxidation	true	94	0	0	0	RXN0-5391 RXN0-5390 RXN0-5393 RXN-17783 RXN-17782 RXN-17781 RXN-17780 RXN-17779 RXN-17778 RXN-17777 RXN-17776 RXN-17775 RXN-14393 RXN-14394 RXN-7931 RXN-9644 RXN-20675 RXN-20676 RXN-14274 RXN-13615 RXN-13616 RXN-12490 RXN-13617 RXN-14229 RXN-20678 RXN-20679 RXN-14277 RXN-14278 RXN-12567 RXN-12570 RXN-12565 RXN-11662 ACETYL-COA-ACETYLTRANSFER-RXN 
|PWY0-1338|	polymyxin resistance	true	100	1	0	0	RXN0-1861 RXN0-1862 RXN0-1863 RXN0-3521 RXN0-2001 
|PWY0-1347|	NADH to trimethylamine N-oxide electron transfer	false	50	1	1	1	RXN0-5264 
|PWY0-1348|	NADH to dimethyl sulfoxide electron transfer	false	50	1	1	1	DIMESULFREDUCT-RXN 
|PWY0-1352|	nitrate reduction VIII (dissimilatory)	false	50	1	1	1	RXN0-3501 
|PWY0-1353|	succinate to cytochrome bd oxidase electron transfer	true	100	0	2	2	SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN RXN0-5266 
|PWY0-1355|	formate to trimethylamine N-oxide electron transfer	true	100	0	2	2	FORMATEDEHYDROG-RXN RXN0-5264 
|PWY0-1356|	formate to dimethyl sulfoxide electron transfer	true	100	0	2	2	FORMATEDEHYDROG-RXN DIMESULFREDUCT-RXN 
|PWY0-1391|	S-methyl-5'-thioadenosine degradation IV	true	100	0	0	0	METHYLTHIOADENOSINE-NUCLEOSIDASE-RXN 
|PWY0-1433|	tetrahydromonapterin biosynthesis	true	100	1	0	0	RXN0-6367 H2NTPEPIM-RXN GTP-CYCLOHYDRO-I-RXN 
|PWY0-1465|	D-malate degradation	true	100	0	0	0	1.1.1.83-RXN 
|PWY0-1466|	trehalose degradation VI (periplasmic)	true	100	0	0	0	TREHALA-RXN 
|PWY0-1471|	uracil degradation III	true	100	0	0	0	RXN-8974 RXN0-6460 RXN-20707 
|PWY0-1477|	ethanolamine utilization	true	100	0	1	1	ETHAMLY-RXN ACETALD-DEHYDROG-RXN PHOSACETYLTRANS-RXN ACETATEKIN-RXN ALCOHOL-DEHYDROG-RXN 
|PWY0-1479|	tRNA processing	true	100	0	0	0	RXN0-6478 RXN0-6479 RXN0-4222 RXN0-6480 RXN0-6482 RXN0-6484 3.1.26.5-RXN RXN0-6483 RXN0-6481 RXN0-6485 
|PWY0-1507|	biotin biosynthesis from 8-amino-7-oxononanoate I	true	100	0	1	1	DETHIOBIOTIN-SYN-RXN DAPASYN-RXN RXN-17472 RXN-17473 
|PWY0-1517|	sedoheptulose bisphosphate bypass	true	100	0	1	1	RXN0-6541 SEDOBISALDOL-RXN 
|PWY0-1527|	curcumin degradation	true	100	0	0	0	RXN0-6676 RXN0-6677 
|PWY0-1533|	methylphosphonate degradation I	true	100	0	0	0	RXN0-6732 RXN0-6733 RXN0-6734 RXN0-6710 
|PWY0-1535|	D-serine degradation	true	100	0	0	0	RXN-15581 
|PWY0-1544|	proline to cytochrome bo oxidase electron transfer	true	100	0	0	0	RXN0-5268 RXN0-7008 
|PWY0-1545|	cardiolipin biosynthesis III	true	100	0	1	1	PHOSPHAGLYPSYN-RXN PGPPHOSPHA-RXN RXN0-7012 
|PWY0-1546|	muropeptide degradation	true	100	0	0	0	RXN0-5227 RXN0-961 RXN0-5228 RXN0-6981 
|PWY0-1554|	5-(methoxycarbonylmethoxy)uridine biosynthesis	true	100	0	0	0	RXN0-7067 RXN0-7066 RXN0-7167 
|PWY0-1561|	glycerol-3-phosphate to cytochrome bo oxidase electron transfer	true	100	0	0	0	RXN0-5260 RXN0-5268 
|PWY0-1565|	D-lactate to cytochrome bo oxidase electron transfer	true	100	0	0	0	DLACTDEHYDROGFAD-RXN RXN0-5268 
|PWY0-1567|	NADH to cytochrome bo oxidase electron transfer II	true	100	0	0	0	RXN0-5330 RXN0-5268 
|PWY0-1568|	NADH to cytochrome bd oxidase electron transfer II	true	100	0	0	0	RXN0-5330 RXN0-5266 
|PWY0-1569|	autoinducer AI-2 degradation	true	100	0	0	0	RXN-15943 RXN0-5461 RXN-15216 
|PWY0-1573|	nitrate reduction VIIIb (dissimilatory)	true	100	0	0	0	RXN0-5330 RXN0-7124 
|PWY0-1576|	hydrogen to fumarate electron transfer	true	100	0	0	0	RXN0-5256 R601-RXN 
|PWY0-1577|	hydrogen to dimethyl sulfoxide electron transfer	true	100	0	0	0	DIMESULFREDUCT-RXN RXN0-5256 
|PWY0-1578|	hydrogen to trimethylamine N-oxide electron transfer	true	100	0	0	0	RXN0-5256 RXN0-5264 
|PWY0-1581|	nitrate reduction IX (dissimilatory)	true	100	0	0	0	RXN-15740 RXN0-3501 
|PWY0-1582|	glycerol-3-phosphate to fumarate electron transfer	true	100	0	0	0	RXN-15740 R601-RXN 
|PWY0-1584|	nitrate reduction X (dissimilatory, periplasmic)	false	66	0	0	0	RXN0-5260 NITRATE-REDUCTASE-CYTOCHROME-RXN 
|PWY0-1585|	formate to nitrite electron transfer	false	66	0	0	0	FORMATEDEHYDROG-RXN RXN-18605 
|PWY0-1586|	peptidoglycan maturation (meso-diaminopimelate containing)	false	50	6	0	0	RXN-16650 RXN-16649 RXN-16660 RXN-16659 RXN-16664 RXN-16665 
|PWY0-1587|	N6-L-threonylcarbamoyladenosine37-modified tRNA biosynthesis	true	100	0	0	0	RXN-14570 RXN-14569 
|PWY0-1590|	NADH to hydrogen peroxide electron transfer	false	0	1	0	0	
|PWY0-1591|	glycerol-3-phosphate to hydrogen peroxide electron transport	false	50	0	0	0	RXN-15740 
|PWY0-1597|	prenylated FMNH2 biosynthesis	true	100	0	0	0	RXN0-7309 RXN0-7298 RXN-16937 
|PWY0-1599|	periplasmic disulfide bond formation	false	0	1	0	0	
|PWY0-1600|	periplasmic disulfide bond reduction	false	50	1	0	0	RXN-20057 
|PWY0-1601|	cadaverine biosynthesis	true	100	0	0	0	LYSDECARBOX-RXN 
|PWY0-1602|	D-gulosides conversion to D-glucosides	true	100	0	0	0	RXN-20682 RXN-20681 RXN-20680 
|PWY0-301|	L-ascorbate degradation I (bacterial, anaerobic)	true	100	0	1	1	LXULRU5P-RXN RXN0-705 RIBULPEPIM-RXN RXN0-5214 RXN0-2461 
|PWY0-321|	phenylacetate degradation I (aerobic)	true	100	0	0	0	RXN-3641 RXN0-2044 RXN0-2042 RXN0-6512 RXN0-6510 RXNMETA-12671 RXNMETA-12672 RXN-10819 RXN-2425 
|PWY0-42|	2-methylcitrate cycle I	true	100	0	1	1	PROPIONATE--COA-LIGASE-RXN 2-METHYLCITRATE-SYNTHASE-RXN 2-METHYLCITRATE-DEHYDRATASE-RXN METHYLISOCITRATE-LYASE-RXN 4.2.1.99-RXN 
|PWY0-43|	conversion of succinate to propanoate	true	100	0	0	0	METHYLMALONYL-COA-MUT-RXN RXN0-310 RXN0-268 
|PWY0-44|	D-allose degradation	true	100	0	0	0	RXN0-303 RXN0-304 ALLOSE-KINASE-RXN 
|PWY0-461|	L-lysine degradation I	true	100	0	1	1	LYSDECARBOX-RXN RXN0-7317 RXN0-7318 RXN-8182 VAGL-RXN RXN0-7316 RXN0-7319 
|PWY0-501|	lipoate biosynthesis and incorporation I	true	100	0	0	0	RXN0-949 RXN0-947 
|PWY0-521|	fructoselysine and psicoselysine degradation	true	100	0	0	0	RXN0-963 RXN0-962 RXN0-4841 
|PWY0-522|	lipoate salvage I	true	100	0	0	0	RXN-8655 RXN-8654 
|PWY0-541|	cyclopropane fatty acid (CFA) biosynthesis	true	100	0	0	0	2.1.1.79-RXN 
|PWY0-662|	PRPP biosynthesis	true	100	0	0	0	PRPPSYN-RXN 
|PWY0-823|	L-arginine degradation III (arginine decarboxylase/agmatinase pathway)	true	100	0	0	0	ARGDECARBOX-RXN AGMATIN-RXN 
|PWY0-862|	(5Z)-dodecenoate biosynthesis I	true	100	0	2	2	RXN0-2145 RXN0-2144 RXN0-2142 RXN0-2141 5.3.3.14-RXN RXN-9655 
|PWY0-901|	L-selenocysteine biosynthesis I (bacteria)	true	100	0	1	1	2.7.9.3-RXN 2.9.1.1-RXN RXN0-2161 
|PWY0-981|	taurine degradation IV	true	100	0	0	0	RXN0-299 
|PWY-0|	putrescine degradation III	false	75	0	0	0	RXN-0 RXN-37 RXN-36 
|PWY-1001|	cellulose biosynthesis	true	100	0	0	0	CELLULOSE-SYNTHASE-UDP-FORMING-RXN 
|PWY-101|	photosynthesis light reactions	false	25	0	2	0	1.18.1.2-RXN 
|PWY-102|	gibberellin inactivation I (2&beta;-hydroxylation)	false	72	3	0	0	RXN-118 RXN-115 RXN-114 RXN-171 RXN-991 
|PWY-1042|	glycolysis IV	true	100	0	1	0	6PFRUCTPHOS-RXN 2.7.1.90-RXN F16ALDOLASE-RXN TRIOSEPISOMERIZATION-RXN GAPOXNPHOSPHN-RXN PHOSGLYPHOS-RXN 3PGAREARR-RXN 2PGADEHYDRAT-RXN PEPDEPHOS-RXN 1.2.1.9-RXN 
|PWY-1061|	homogalacturonan biosynthesis	false	0	2	0	0	
|PWY-1081|	homogalacturonan degradation	false	0	1	0	0	
|PWY-1121|	suberin monomers biosynthesis	false	25	8	0	0	RXN-1103 RXN-9666 PALMITOYL-COA-HYDROLASE-RXN RXN-16389 RXN-16418 
|PWY-112|	lupeol biosynthesis	false	0	0	0	0	
|PWY-1164|	carbon disulfide oxidation I (anaerobic)	false	0	0	0	0	
|PWY-116|	coniferin metabolism	false	0	2	0	0	
|PWY-1186|	L-homomethionine biosynthesis	false	16	5	0	0	R15-RXN 
|PWY-1187|	glucosinolate biosynthesis from homomethionine	false	7	11	0	0	RXN-8052 
|PWY-1263|	taurine degradation I	false	0	0	0	0	
|PWY-1264|	taurine degradation II	false	0	0	0	0	
|PWY-1269|	CMP-3-deoxy-D-manno-octulosonate biosynthesis	true	100	0	1	1	CPM-KDOSYNTH-RXN KDO-8PPHOSPHAT-RXN KDO-8PSYNTH-RXN DARAB5PISOM-RXN 
|PWY-1281|	sulfoacetaldehyde degradation I	true	100	0	1	1	RXN-2364 PHOSACETYLTRANS-RXN 
|PWY1-2|	L-alanine degradation IV	false	0	0	0	0	
|PWY-12|	pentaketide chromone biosynthesis	false	0	0	0	0	
|PWY-1341|	phenylacetate degradation II (anaerobic)	false	50	1	0	0	RXN-10819 
|PWY-1361|	benzoyl-CoA degradation I (aerobic)	false	71	1	1	0	RXN0-2044 RXN-3641 RXN-11053 RXN-2425 
|PWY-1381|	fluorene degradation II	false	0	2	0	0	
|PWY1-3|	polyhydroxybutanoate biosynthesis	true	100	0	1	1	RXN1-42 ACETYL-COA-ACETYLTRANSFER-RXN RXN-5901 
|PWY-1422|	vitamin E biosynthesis (tocopherols)	false	0	0	0	0	
|PWY-142|	m-xylene degradation (anaerobic)	false	25	0	0	0	RXN-942 
|PWY-1501|	mandelate degradation I	false	40	0	1	1	MANDELATE-DEHYDROGENASE-RXN BENZALDEHYDE-DEHYDROGENASE-NAD+-RXN 
|PWY-1581|	plastoquinol-9 biosynthesis I	false	0	1	0	0	
|PWY-1622|	formaldehyde assimilation I (serine pathway)	false	75	1	4	3	MALATE--COA-LIGASE-RXN PEPCARBOX-RXN RXN-15513 2PGADEHYDRAT-RXN HYDROXYPYRUVATE-REDUCTASE-RXN GKI-RXN MALATE-DEH-RXN GLYOHMETRANS-RXN 
|PWY-1641|	methane oxidation to methanol I	false	0	0	0	0	
|PWY-1722|	formate assimilation into 5,10-methylenetetrahydrofolate	false	66	0	1	0	METHENYLTHFCYCLOHYDRO-RXN METHYLENETHFDEHYDROG-NADP-RXN 
|PWY-1723|	formaldehyde oxidation VI (H4MPT pathway)	false	0	0	0	0	
|PWY-1741|	indole-3-acetate inactivation IX	false	0	2	0	0	
|PWY-1781|	&beta;-alanine degradation II	false	50	0	1	0	RXN-2902 
|PWY-1801|	formaldehyde oxidation II (glutathione-dependent)	true	100	0	1	1	S-FORMYLGLUTATHIONE-HYDROLASE-RXN RXN-2962 
|PWY-181|	photorespiration	false	66	1	1	0	GPH-RXN RXN-969 GLY3KIN-RXN GCVMULTI-RXN GLYOHMETRANS-RXN 
|PWY-1822|	indole-3-acetate activation I	false	0	2	0	0	
